"order_id";"order_date";"customer_id";"product_id";"warehouse_id";"supplier_id";"quantity_ordered";"unit_price";"unit_cost";"sales_amount";"cost_amount";"profit";"order_status";"shipping_days";"delivery_date";"order_date_clean";"delivery_date_clean";"rn";"missing_delivery_date_flag"
"ORD012670";"23-10-2024";"C02551";"P0460";"W017";"S0005";9080;23825.07;15058.95;216331635.6;136735266.0;79596369.6;"Completed";"1";"2024-10-24";"2024-10-23";"2024-10-24";1;"No"
"ORD012671";"30-12-2024";"";"P0488";"W037";"S0093";44;35735.37;26924.52;1572356.28;1184678.88;387677.4;"Cancelled";"3";"2025-01-02";"2024-12-30";"2025-01-02";1;"No"
"ORD012673";"14/01/2025";"C01343";"P0194";"W034";"S0043";24;35305.23;32788.35;847325.52;786920.4;60405.12;"Cancelled";"3";"";"2025-01-14";"";1;"Yes"
"ORD012674";"11/09/2023";"";"P0323";"W048";"S0127";175;13669.76;10567.32;2392208.0;1849281.0;542927.0;"Returned";"";"12/09/2023";"2023-09-11";"2023-09-12";1;"No"
"ORD012675";"18-11-2025";"C00450";"P0017";"W037";"S0133";360;1405.59;1038.61;506012.4;373899.6;132112.8;"Completed";"5";"2025-11-23";"2025-11-18";"2025-11-23";1;"No"
"ORD012676";"10/12/2025";"C02005";"P0476";"W007";"S0086";155;36534.74;27357.92;5662884.7;4240477.6;1422407.1;"Completed";"179";"";"2025-12-10";"";1;"Yes"
"ORD012677";"2025-01-14";"C02302";"P0448";"W028";"S0120";315;850.03;698.56;267759.45;220046.4;47713.05;"Completed";"2";"16-01-2025";"2025-01-14";"2025-01-16";1;"No"
"ORD012678";"01/08/2023";"C01627";"P0203";"W025";"S0115";403;30444.59;27456.56;12269169.77;11064993.68;1204176.09;"Cancelled";"4";"05/08/2023";"2023-08-01";"2023-08-05";1;"No"
"ORD012679";"2023-10-22";"C02614";"P0271";"W042";"S0016";110;2697.09;1497.03;296679.9;164673.3;132006.6;"Completed";"6";"28-10-2023";"2023-10-22";"2023-10-28";1;"No"
"ORD012680";"25/06/2025";"C00517";"P0475";"W024";"S0144";455;13351.02;11078.11;6074714.1;5040540.05;1034174.05;"Completed";"1";"";"2025-06-25";"";1;"Yes"
"ORD012681";"18/05/2024";"C01132";"P0175";"W014";"S0030";42;4247.44;3617.16;178392.48;151920.72;26471.76;"Delayed";"25";"12/06/2024";"2024-05-18";"2024-06-12";1;"No"
"ORD012682";"19-02-2024";"C01772";"P0177";"W012";"S0029";346;28251.97;26416.67;9775181.62;9140167.82;635013.8;"Completed";"";"26/02/2024";"2024-02-19";"2024-02-26";1;"No"
"ORD012683";"04-07-2023";"C01899";"P0379";"W009";"S0093";376;47105.21;28032.03;17711558.96;10540043.28;7171515.68;"Completed";"6";"10/07/2023";"2023-07-04";"2023-07-10";1;"No"
"ORD012684";"21/05/2024";"C00336";"P0438";"W026";"S0004";414;47594.58;33345.01;19704156.12;13804834.14;5899321.98;"Completed";"";"24-05-2024";"2024-05-21";"2024-05-24";1;"No"
"ORD012685";"12/01/2023";"C01952";"P0106";"W028";"S0101";113;29300.04;17817.63;3310904.52;2013392.19;1297512.33;"Cancelled";"";"2023-01-15";"2023-01-12";"2023-01-15";1;"No"
"ORD012686";"16/08/2025";"C00094";"P0072";"W044";"S0035";415;21247.08;12467.76;8817538.2;5174120.4;3643417.8;"Completed";"";"2025-08-17";"2025-08-16";"2025-08-17";1;"No"
"ORD012687";"18/10/2024";"C01918";"P0212";"W026";"S0101";4;19852.93;14082.88;79411.72;56331.52;23080.2;"Cancelled";"7";"2024-10-25";"2024-10-18";"2024-10-25";1;"No"
"ORD012688";"2025-02-26";"C02506";"P0452";"W031";"S0127";489;24111.69;13524.31;11790616.41;6613387.59;5177228.82;"Returned";"1";"27-02-2025";"2025-02-26";"2025-02-27";1;"No"
"ORD012689";"20/12/2024";"C02370";"P0434";"W017";"S0048";372;49017.1;33099.29;18234361.2;12312935.88;5921425.32;"Completed";"6";"26-12-2024";"2024-12-20";"2024-12-26";1;"No"
"ORD012690";"09/06/2025";"C02633";"P0148";"W049";"S0013";302;14358.23;9176.68;4336185.46;2771357.36;1564828.1;"Cancelled";"4";"13-06-2025";"2025-06-09";"2025-06-13";1;"No"
"ORD012693";"27-04-2023";"C02907";"P0002";"W028";"S0008";420;6372.89;5540.74;2676613.8;2327110.8;349503.0;"Returned";"3";"2023-04-30";"2023-04-27";"2023-04-30";1;"No"
"ORD012694";"31-03-2025";"C02192";"P0215";"W036";"S0132";433;30171.09;19593.66;13064081.97;8484054.78;4580027.19;"Completed";"196";"2025-10-13";"2025-03-31";"2025-10-13";1;"No"
"ORD012695";"19/01/2024";"C02409";"P0020";"W014";"S0016";127;35665.15;22174.09;4529474.05;2816109.43;1713364.62;"Completed";"2";"21/01/2024";"2024-01-19";"2024-01-21";1;"No"
"ORD012696";"2024-10-18";"C01619";"P0403";"W029";"S0071";459;43356.46;33598.6;19900615.14;15421757.4;4478857.74;"Completed";"5";"23-10-2024";"2024-10-18";"2024-10-23";1;"No"
"ORD012697";"26/04/2024";"C00393";"P0305";"W039";"S0069";26;27136.53;22400.01;705549.78;582400.26;123149.52;"Cancelled";"";"02-05-2024";"2024-04-26";"2024-05-02";1;"No"
"ORD012698";"2023-09-24";"C00467";"P0066";"W003";"S0115";378;3111.28;2365.06;1176063.84;893992.68;282071.16;"Completed";"6";"2023-09-30";"2023-09-24";"2023-09-30";1;"No"
"ORD012699";"2025-10-08";"C02545";"P0156";"W049";"S0062";43;35599.04;26353.68;1530758.72;1133208.24;397550.48;"Completed";"6";"14-10-2025";"2025-10-08";"2025-10-14";1;"No"
"ORD012700";"15/06/2024";"C02047";"P0052";"W014";"S0117";333;5774.29;5226.27;1922838.57;1740347.91;182490.66;"Returned";"2";"17/06/2024";"2024-06-15";"2024-06-17";1;"No"
"ORD012701";"2023-03-20";"C02358";"P0484";"W015";"S0125";428;9905.42;6662.2;4239519.76;2851421.6;1388098.16;"Completed";"7";"27-03-2023";"2023-03-20";"2023-03-27";1;"No"
"ORD012702";"10-08-2024";"C01851";"P0367";"W023";"S0103";96;20884.0;13037.99;2004864.0;1251647.04;753216.96;"Completed";"3";"13-08-2024";"2024-08-10";"2024-08-13";1;"No"
"ORD012703";"2023-06-19";"C01347";"P0481";"W007";"S0101";351;1887.02;1775.56;662344.02;623221.56;39122.46;"Delayed";"";"05/07/2023";"2023-06-19";"2023-07-05";1;"No"
"ORD012704";"2023-02-16";"C00523";"P0230";"W035";"S0113";106;45670.58;28694.35;4841081.48;3041601.1;1799480.38;"Completed";"2";"2023-02-18";"2023-02-16";"2023-02-18";1;"No"
"ORD012705";"2024-03-29";"C00022";"P0259";"W035";"S0014";180;30550.59;28524.51;5499106.2;5134411.8;364694.4;"Completed";"6";"04-04-2024";"2024-03-29";"2024-04-04";1;"No"
"ORD012706";"21-04-2025";"C01552";"P0421";"W011";"S0028";384;31884.33;17776.8;12243582.72;6826291.2;5417291.52;"Completed";"3";"24-04-2025";"2025-04-21";"2025-04-24";1;"No"
"ORD012707";"2023-11-01";"C00645";"P0303";"W002";"";246;42147.98;24381.6;10368403.08;5997873.6;4370529.48;"Completed";"5";"06-11-2023";"2023-11-01";"2023-11-06";1;"No"
"ORD012708";"07-12-2025";"C02943";"P0121";"W044";"";5831;11321.14;9382.03;66013567.34;54706616.93;11306950.41;"Completed";"4";"2025-12-11";"2025-12-07";"2025-12-11";1;"No"
"ORD012709";"12/09/2023";"C00382";"P0381";"W031";"S0142";310;36192.4;26876.59;11219644.0;8331742.9;2887901.1;"Completed";"2";"14-09-2023";"2023-09-12";"2023-09-14";1;"No"
"ORD012711";"21/10/2024";"C01455";"P0276";"W017";"S0129";309;42231.39;25988.84;13049499.51;8030551.56;5018947.95;"Completed";"7";"28-10-2024";"2024-10-21";"2024-10-28";1;"No"
"ORD012712";"10/12/2023";"C01163";"P0428";"W020";"S0127";168;33912.01;18981.43;5697217.68;3188880.24;2508337.44;"Completed";"7";"17/12/2023";"2023-12-10";"2023-12-17";1;"No"
"ORD012713";"19/05/2023";"C00199";"P0154";"W029";"";16;357.4;287.27;5718.4;4596.32;1122.08;"Completed";"4";"23-05-2023";"2023-05-19";"2023-05-23";1;"No"
"ORD012714";"08/08/2023";"C02710";"P0219";"W032";"";82;4348.9;3246.6;356609.8;266221.2;90388.6;"Completed";"1";"2023-08-09";"2023-08-08";"2023-08-09";1;"No"
"ORD012715";"06-10-2024";"C01755";"P0486";"W022";"S0072";448;33506.98;20885.9;15011127.04;9356883.2;5654243.84;"Completed";"1";"2024-10-07";"2024-10-06";"2024-10-07";1;"No"
"ORD012716";"2024-03-20";"C02910";"P0100";"W028";"S0117";389;21226.55;13637.46;8257127.95;5304971.94;2952156.01;"Completed";"5";"25/03/2024";"2024-03-20";"2024-03-25";1;"No"
"ORD012717";"2025-07-19";"";"P0162";"W024";"S0033";279;48224.97;29160.07;13454766.63;8135659.53;5319107.1;"Completed";"4";"23-07-2025";"2025-07-19";"2025-07-23";1;"No"
"ORD012718";"30-07-2023";"C00680";"P0471";"W021";"S0100";287;6635.07;5755.28;1904265.09;1651765.36;252499.73;"Completed";"4";"03-08-2023";"2023-07-30";"2023-08-03";1;"No"
"ORD012719";"18/02/2025";"C02430";"P0223";"W040";"S0089";35;20748.37;11475.34;726192.95;401636.9;324556.05;"Completed";"6";"24/02/2025";"2025-02-18";"2025-02-24";1;"No"
"ORD012720";"23/07/2023";"";"P0298";"W044";"S0108";241;6719.87;5752.21;1619488.67;1386282.61;233206.06;"Delayed";"51";"12-09-2023";"2023-07-23";"2023-09-12";1;"No"
"ORD012721";"07/03/2023";"C02431";"P0196";"W031";"S0092";324;49213.44;30568.91;15945154.56;9904326.84;6040827.72;"Completed";"7";"14/03/2023";"2023-03-07";"2023-03-14";1;"No"
"ORD012722";"26-03-2023";"";"P0498";"W050";"S0097";324;6315.09;5785.29;2046089.16;1874433.96;171655.2;"Completed";"7";"2023-04-02";"2023-03-26";"2023-04-02";1;"No"
"ORD012723";"2025-07-27";"C02816";"P0355";"W009";"S0097";241;47779.28;35927.22;11514806.48;8658460.02;2856346.46;"Completed";"1";"";"2025-07-27";"";1;"Yes"
"ORD012724";"13/07/2023";"C01713";"P0264";"W039";"S0048";458;45602.57;35603.16;20885977.06;16306247.28;4579729.78;"Completed";"4";"2023-07-17";"2023-07-13";"2023-07-17";1;"No"
"ORD012725";"2025-04-24";"C00898";"P0392";"W010";"S0038";411;41989.4;29476.85;17257643.4;12114985.35;5142658.05;"Completed";"7";"";"2025-04-24";"";1;"Yes"
"ORD012726";"01/01/2023";"C00113";"P0155";"W038";"S0082";219;44333.24;38962.73;9708979.56;8532837.87;1176141.69;"Cancelled";"3";"2023-01-04";"2023-01-01";"2023-01-04";1;"No"
"ORD012727";"20/08/2025";"C01635";"P0025";"W017";"S0056";65;43328.54;30378.64;2816355.1;1974611.6;841743.5;"Delayed";"39";"28-09-2025";"2025-08-20";"2025-09-28";1;"No"
"ORD012728";"27/11/2024";"C02233";"P0096";"W012";"S0076";241;8695.79;6604.32;2095685.39;1591641.12;504044.27;"Completed";"1";"2024-11-28";"2024-11-27";"2024-11-28";1;"No"
"ORD012729";"26-02-2026";"C00648";"P0016";"W036";"S0006";230;38771.87;22175.14;8917530.1;5100282.2;3817247.9;"Completed";"5";"2025-09-10";"2026-02-26";"2025-09-10";1;"No"
"ORD012730";"15-01-2024";"C01343";"P0380";"W020";"";149;48846.41;34856.8;7278115.09;5193663.2;2084451.89;"Completed";"2";"17/01/2024";"2024-01-15";"2024-01-17";1;"No"
"ORD012731";"11-10-2023";"C02773";"P0073";"W043";"";175;6593.77;4619.6;1153909.75;808430.0;345479.75;"Delayed";"45";"25/11/2023";"2023-10-11";"2023-11-25";1;"No"
"ORD012732";"2024-01-25";"C02361";"P0113";"W047";"S0062";4;13619.92;10053.04;54479.68;40212.16;14267.52;"Completed";"";"26/01/2024";"2024-01-25";"2024-01-26";1;"No"
"ORD012733";"17-07-2024";"C01723";"P0434";"W026";"S0140";6;3385.17;3101.44;20311.02;18608.64;1702.38;"Returned";"1";"18-07-2024";"2024-07-17";"2024-07-18";1;"No"
"ORD012734";"04/04/2025";"C01882";"P0179";"W009";"S0001";374;36919.74;34235.84;13807982.76;12804204.16;1003778.6;"Completed";"7";"11/04/2025";"2025-04-04";"2025-04-11";1;"No"
"ORD012735";"20-07-2025";"C01619";"P0331";"W043";"S0021";302;20899.48;14978.11;6311642.96;4523389.22;1788253.74;"Completed";"2";"22/07/2025";"2025-07-20";"2025-07-22";1;"No"
"ORD012736";"24/12/2024";"C00390";"P0338";"W035";"S0070";41;32144.16;26781.34;1317910.56;1098034.94;219875.62;"Completed";"1";"2024-12-25";"2024-12-24";"2024-12-25";1;"No"
"ORD012737";"2023-09-24";"C01338";"P0362";"W009";"S0133";254;17290.3;11675.48;4391736.2;2965571.92;1426164.28;"Completed";"2";"26-09-2023";"2023-09-24";"2023-09-26";1;"No"
"ORD012738";"17-04-2025";"C00982";"P0089";"W006";"S0134";73;20961.41;16369.52;1530182.93;1194974.96;335207.97;"Returned";"3";"2025-04-20";"2025-04-17";"2025-04-20";1;"No"
"ORD012739";"04-04-2023";"C00498";"P0149";"W033";"S0017";9;22934.26;19760.39;206408.34;177843.51;28564.83;"Completed";"1";"2023-04-05";"2023-04-04";"2023-04-05";1;"No"
"ORD012740";"29-03-2023";"C01217";"P0013";"W003";"S0123";362;30327.42;23138.81;10978526.04;8376249.22;2602276.82;"Completed";"";"2023-03-31";"2023-03-29";"2023-03-31";1;"No"
"ORD012741";"2026-02-17";"C02903";"P0301";"W031";"S0019";365;18778.57;13161.53;6854178.05;4803958.45;2050219.6;"Completed";"2";"05/11/2023";"2026-02-17";"2023-11-05";1;"No"
"ORD012742";"09/06/2025";"C00326";"P0469";"W005";"S0003";292;48154.39;33824.43;14061081.88;9876733.56;4184348.32;"Completed";"3";"2025-06-12";"2025-06-09";"2025-06-12";1;"No"
"ORD012743";"2024-12-29";"C01020";"P0406";"W037";"S0059";438;21658.42;18648.81;9486387.96;8168178.78;1318209.18;"Completed";"2";"31-12-2024";"2024-12-29";"2024-12-31";1;"No"
"ORD012744";"2023-05-16";"C02541";"P0059";"W029";"S0085";194;32280.82;25714.52;6262479.08;4988616.88;1273862.2;"Completed";"7";"23/05/2023";"2023-05-16";"2023-05-23";1;"No"
"ORD012745";"10-05-2025";"C00601";"P0381";"W014";"S0107";83;4102.61;2958.92;340516.63;245590.36;94926.27;"Completed";"117";"04-09-2025";"2025-05-10";"2025-09-04";1;"No"
"ORD012746";"2023-07-28";"C01236";"P0439";"W002";"S0123";294;7554.68;5229.43;2221075.92;1537452.42;683623.5;"Returned";"";"30/07/2023";"2023-07-28";"2023-07-30";1;"No"
"ORD012747";"07/05/2024";"";"P0257";"W017";"S0111";64;4557.02;2670.67;291649.28;170922.88;120726.4;"Cancelled";"5";"12-05-2024";"2024-05-07";"2024-05-12";1;"No"
"ORD012748";"2024-03-10";"C00817";"P0366";"W004";"S0045";349;19556.6;17117.94;6825253.4;5974161.06;851092.34;"Cancelled";"6";"2024-03-16";"2024-03-10";"2024-03-16";1;"No"
"ORD012749";"01/03/2023";"C00612";"P0325";"W048";"S0143";394;12725.84;7230.93;5013980.96;2848986.42;2164994.54;"Returned";"";"31-01-2024";"2023-03-01";"2024-01-31";1;"No"
"ORD012750";"16/04/2024";"C02665";"P0146";"W022";"S0079";347;48718.74;31495.9;16905402.78;10929077.3;5976325.48;"Delayed";"45";"2024-05-31";"2024-04-16";"2024-05-31";1;"No"
"ORD012751";"29-01-2025";"";"P0160";"W028";"S0078";254;13417.4;8686.12;3408019.6;2206274.48;1201745.12;"Completed";"6";"2025-02-04";"2025-01-29";"2025-02-04";1;"No"
"ORD012752";"30/08/2023";"C00972";"P0332";"W006";"S0090";474;16304.51;11143.04;7728337.74;5281800.96;2446536.78;"Completed";"2";"2023-09-01";"2023-08-30";"2023-09-01";1;"No"
"ORD012753";"2024-02-23";"C02085";"P0272";"W015";"S0101";231;49929.91;31136.46;11533809.21;7192522.26;4341286.95;"Completed";"5";"28/02/2024";"2024-02-23";"2024-02-28";1;"No"
"ORD012754";"28/02/2024";"";"P0175";"W039";"S0035";157;31538.08;26357.02;4951478.56;4138052.14;813426.42;"Completed";"317";"2025-01-10";"2024-02-28";"2025-01-10";1;"No"
"ORD012755";"23/01/2026";"C00693";"P0092";"W023";"S0138";66;6558.09;4184.42;432833.94;276171.72;156662.22;"Delayed";"36";"22/11/2024";"2026-01-23";"2024-11-22";1;"No"
"ORD012756";"2025-08-27";"C00020";"P0422";"W011";"S0123";165;34238.89;25404.72;5649416.85;4191778.8;1457638.05;"Returned";"3";"30-08-2025";"2025-08-27";"2025-08-30";1;"No"
"ORD012757";"2023-06-07";"C00850";"P0205";"W047";"S0115";303;25016.0;21471.89;7579848.0;6505982.67;1073865.33;"Completed";"3";"10/06/2023";"2023-06-07";"2023-06-10";1;"No"
"ORD012758";"2025-07-14";"C00743";"P0174";"W050";"S0097";408;42853.1;37783.71;17484064.8;15415753.68;2068311.12;"Completed";"3";"17-07-2025";"2025-07-14";"2025-07-17";1;"No"
"ORD012759";"29/07/2023";"C01905";"P0493";"W034";"";65;47640.69;29892.76;3096644.85;1943029.4;1153615.45;"Cancelled";"3";"01-08-2023";"2023-07-29";"2023-08-01";1;"No"
"ORD012760";"16/11/2024";"C02307";"P0193";"W040";"S0123";435;16886.75;12596.5;7345736.25;5479477.5;1866258.75;"Completed";"4";"2024-11-20";"2024-11-16";"2024-11-20";1;"No"
"ORD012761";"30-12-2023";"C00489";"P0215";"W033";"S0066";229;13766.99;10497.26;3152640.71;2403872.54;748768.17;"Completed";"186";"03/07/2024";"2023-12-30";"2024-07-03";1;"No"
"ORD012762";"08-03-2024";"C00892";"P0260";"W029";"S0091";143;35955.5;25906.42;5141636.5;3704618.06;1437018.44;"Completed";"7";"15-03-2024";"2024-03-08";"2024-03-15";1;"No"
"ORD012763";"2025-06-24";"C01326";"P0487";"W004";"S0149";460;13995.44;11730.66;6437902.4;5396103.6;1041798.8;"Completed";"3";"2025-06-27";"2025-06-24";"2025-06-27";1;"No"
"ORD012764";"31/10/2025";"C00756";"P0471";"W028";"S0135";186;20534.15;18954.95;3819351.9;3525620.7;293731.2;"Returned";"2";"2025-11-02";"2025-10-31";"2025-11-02";1;"No"
"ORD012767";"31/07/2024";"C00757";"P0236";"W006";"S0043";481;29215.0;23554.43;14052415.0;11329680.83;2722734.17;"Completed";"3";"03/08/2024";"2024-07-31";"2024-08-03";1;"No"
"ORD012768";"2025-10-20";"C00385";"P0367";"W045";"S0037";194;46410.35;32853.75;9003607.9;6373627.5;2629980.4;"Cancelled";"3";"";"2025-10-20";"";1;"Yes"
"ORD012769";"15/02/2023";"C00775";"P0324";"W030";"S0047";370;810.77;479.93;299984.9;177574.1;122410.8;"Delayed";"53";"09-04-2023";"2023-02-15";"2023-04-09";1;"No"
"ORD012770";"30-05-2023";"C00395";"P0120";"W042";"S0038";269;1001.86;688.78;269500.34;185281.82;84218.52;"Cancelled";"1";"2023-05-31";"2023-05-30";"2023-05-31";1;"No"
"ORD012771";"27-11-2023";"C00838";"P0220";"W050";"S0065";267;3050.67;2189.43;814528.89;584577.81;229951.08;"Completed";"7";"";"2023-11-27";"";1;"Yes"
"ORD012772";"2024-07-13";"C00650";"P0424";"W042";"S0112";69;44014.6;27359.93;3037007.4;1887835.17;1149172.23;"Completed";"5";"2024-07-18";"2024-07-13";"2024-07-18";1;"No"
"ORD012773";"02-10-2023";"C01944";"P0080";"W002";"S0056";56;44037.26;26381.03;2466086.56;1477337.68;988748.88;"Completed";"7";"09/10/2023";"2023-10-02";"2023-10-09";1;"No"
"ORD012774";"15-03-2025";"C00617";"P0358";"W023";"S0105";351;28078.1;22116.05;9855413.1;7762733.55;2092679.55;"Completed";"1";"16/03/2025";"2025-03-15";"2025-03-16";1;"No"
"ORD012775";"16-05-2025";"C00195";"P0452";"W016";"S0088";307;32524.82;19711.85;9985119.74;6051537.95;3933581.79;"Cancelled";"177";"2025-11-09";"2025-05-16";"2025-11-09";1;"No"
"ORD012776";"2024-08-04";"C00226";"P0101";"W021";"S0002";81;24823.84;22560.17;2010731.04;1827373.77;183357.27;"Completed";"2";"06/08/2024";"2024-08-04";"2024-08-06";1;"No"
"ORD012777";"2023-05-09";"C00413";"P0314";"W021";"S0130";347;27410.76;20943.11;9511533.72;7267259.17;2244274.55;"Cancelled";"2";"2023-05-11";"2023-05-09";"2023-05-11";1;"No"
"ORD012778";"27-04-2025";"C01198";"P0109";"W033";"";148;49007.44;31629.0;7253101.12;4681092.0;2572009.12;"Completed";"5";"02/05/2025";"2025-04-27";"2025-05-02";1;"No"
"ORD012779";"13/02/2024";"C00158";"P0285";"W004";"S0122";442;43948.1;26465.29;19425060.2;11697658.18;7727402.02;"Completed";"";"16-02-2024";"2024-02-13";"2024-02-16";1;"No"
"ORD012780";"2025-07-01";"C00134";"P0497";"W029";"S0137";443;44052.93;24885.98;19515447.99;11024489.14;8490958.85;"Completed";"6";"07/07/2025";"2025-07-01";"2025-07-07";1;"No"
"ORD012781";"17/01/2023";"C01599";"P0430";"W028";"S0058";304;14532.81;8164.91;4417974.24;2482132.64;1935841.6;"Completed";"7";"24-01-2023";"2023-01-17";"2023-01-24";1;"No"
"ORD012782";"2024-02-25";"C00204";"P0356";"W018";"S0029";18527;46044.36;38225.47;853063857.72;708203282.69;144860575.03;"Completed";"1";"26/02/2024";"2024-02-25";"2024-02-26";1;"No"
"ORD012783";"08-05-2025";"C00274";"P0020";"W005";"S0084";385;28747.21;24770.53;11067675.85;9536654.05;1531021.8;"Cancelled";"";"04/01/2026";"2025-05-08";"2026-01-04";1;"No"
"ORD012784";"24-01-2025";"C01757";"P0251";"W001";"S0049";78;8978.48;8296.87;700321.44;647155.86;53165.58;"Returned";"2";"26/01/2025";"2025-01-24";"2025-01-26";1;"No"
"ORD012785";"15-04-2024";"C00547";"P0277";"W048";"";42;36775.03;23215.02;1544551.26;975030.84;569520.42;"Completed";"1";"16/04/2024";"2024-04-15";"2024-04-16";1;"No"
"ORD012786";"25-12-2025";"C00733";"P0085";"W036";"S0006";245;11757.93;10931.55;2880692.85;2678229.75;202463.1;"Cancelled";"4";"29/12/2025";"2025-12-25";"2025-12-29";1;"No"
"ORD012787";"29/05/2025";"";"P0456";"W038";"S0146";108;20521.86;16755.69;2216360.88;1809614.52;406746.36;"Delayed";"20";"18/06/2025";"2025-05-29";"2025-06-18";1;"No"
"ORD012788";"10-08-2025";"C02566";"P0086";"W024";"S0019";250;5181.34;3095.93;1295335.0;773982.5;521352.5;"Completed";"7";"2025-08-17";"2025-08-10";"2025-08-17";1;"No"
"ORD012789";"31-01-2024";"C02809";"P0166";"W015";"S0125";6;9232.29;8619.0;55393.74;51714.0;3679.74;"Completed";"1";"01-02-2024";"2024-01-31";"2024-02-01";1;"No"
"ORD012791";"16/10/2023";"C02936";"P0366";"W035";"S0081";284;10526.5;9778.98;2989526.0;2777230.32;212295.68;"Completed";"7";"2023-10-23";"2023-10-16";"2023-10-23";1;"No"
"ORD012792";"30-08-2023";"C02023";"P0320";"W028";"S0092";472;1156.97;834.35;546089.84;393813.2;152276.64;"Completed";"6";"05/09/2023";"2023-08-30";"2023-09-05";1;"No"
"ORD012793";"01/06/2024";"C01824";"P0183";"W024";"S0098";185;20943.46;18633.47;3874540.1;3447191.95;427348.15;"Completed";"6";"07-06-2024";"2024-06-01";"2024-06-07";1;"No"
"ORD012794";"2024-07-30";"C01168";"P0408";"W049";"S0147";437;10722.66;5975.42;4685802.42;2611258.54;2074543.88;"Completed";"5";"04/08/2024";"2024-07-30";"2024-08-04";1;"No"
"ORD012795";"20-04-2023";"C01755";"P0363";"W043";"";434;40951.53;27826.08;17772964.02;12076518.72;5696445.3;"Cancelled";"266";"11/01/2024";"2023-04-20";"2024-01-11";1;"No"
"ORD012796";"21-11-2023";"C02413";"P0065";"W044";"S0139";7440;23126.84;18382.57;172063689.6;136766320.8;35297368.8;"Delayed";"60";"20/01/2024";"2023-11-21";"2024-01-20";1;"No"
"ORD012797";"05/05/2025";"C00853";"P0302";"W028";"S0110";365;15762.35;10373.5;5753257.75;3786327.5;1966930.25;"Completed";"7";"12/05/2025";"2025-05-05";"2025-05-12";1;"No"
"ORD012798";"07/06/2025";"C00859";"P0334";"W029";"S0131";256;10981.13;6153.68;2811169.28;1575342.08;1235827.2;"Completed";"4";"11-06-2025";"2025-06-07";"2025-06-11";1;"No"
"ORD012799";"17-01-2024";"C00558";"P0340";"W030";"S0146";407;49820.22;34078.15;20276829.54;13869807.05;6407022.49;"Completed";"234";"07-09-2024";"2024-01-17";"2024-09-07";1;"No"
"ORD012800";"2024-02-21";"C02504";"P0323";"W008";"S0007";171;35287.08;21165.77;6034090.68;3619346.67;2414744.01;"Completed";"7";"28-02-2024";"2024-02-21";"2024-02-28";1;"No"
"ORD012801";"19-08-2024";"C01928";"P0382";"W050";"S0110";361;1364.39;1091.74;492544.79;394118.14;98426.65;"Returned";"3";"22/08/2024";"2024-08-19";"2024-08-22";1;"No"
"ORD012802";"01/01/2023";"";"P0484";"W031";"S0110";489;32437.77;21463.21;15862069.53;10495509.69;5366559.84;"Completed";"";"03/01/2023";"2023-01-01";"2023-01-03";1;"No"
"ORD012803";"2023-10-11";"C00296";"P0407";"W014";"S0066";179;46300.12;31455.04;8287721.48;5630452.16;2657269.32;"Completed";"";"14-10-2023";"2023-10-11";"2023-10-14";1;"No"
"ORD012804";"2025-07-17";"";"P0383";"W050";"S0150";163;19687.53;11826.64;3209067.39;1927742.32;1281325.07;"Completed";"352";"2026-07-04";"2025-07-17";"2026-07-04";1;"No"
"ORD012805";"07/07/2024";"C02861";"P0305";"W019";"S0012";142;32950.07;26267.01;4678909.94;3729915.42;948994.52;"Completed";"4";"11/07/2024";"2024-07-07";"2024-07-11";1;"No"
"ORD012807";"19/05/2024";"C02187";"P0156";"W044";"S0129";250;31451.28;27456.55;7862820.0;6864137.5;998682.5;"Delayed";"41";"2024-06-29";"2024-05-19";"2024-06-29";1;"No"
"ORD012808";"23/09/2023";"C01642";"P0015";"W002";"S0079";479;17935.89;15675.97;8591291.31;7508789.63;1082501.68;"Completed";"";"2023-09-29";"2023-09-23";"2023-09-29";1;"No"
"ORD012809";"12-07-2025";"C00663";"P0290";"W045";"S0147";368;17433.38;11720.53;6415483.84;4313155.04;2102328.8;"Completed";"5";"17-07-2025";"2025-07-12";"2025-07-17";1;"No"
"ORD012810";"2024-10-18";"C01692";"P0404";"W013";"";405;7062.74;4127.56;2860409.7;1671661.8;1188747.9;"Completed";"1";"2024-10-19";"2024-10-18";"2024-10-19";1;"No"
"ORD012811";"2025-04-06";"C01537";"P0148";"W018";"";215;737.05;608.64;158465.75;130857.6;27608.15;"Completed";"5";"2025-04-11";"2025-04-06";"2025-04-11";1;"No"
"ORD012812";"2024-08-13";"C02024";"P0493";"W024";"S0085";423;42812.56;30573.45;18109712.88;12932569.35;5177143.53;"Cancelled";"4";"17-08-2024";"2024-08-13";"2024-08-17";1;"No"
"ORD012813";"21/05/2023";"C02323";"P0209";"W011";"S0129";422;15287.85;10281.14;6451472.7;4338641.08;2112831.62;"Completed";"7";"28-05-2023";"2023-05-21";"2023-05-28";1;"No"
"ORD012814";"01-10-2024";"";"P0178";"W025";"S0009";281;13270.68;8395.5;3729061.08;2359135.5;1369925.58;"Returned";"3";"2024-10-04";"2024-10-01";"2024-10-04";1;"No"
"ORD012815";"20-05-2024";"";"P0486";"W026";"S0053";293;42435.42;36839.85;12433578.06;10794076.05;1639502.01;"Delayed";"21";"10/06/2024";"2024-05-20";"2024-06-10";1;"No"
